33.018943, -117.126777, Monday, 368.8, 0, 5, 54
33.018943, -117.126777, Monday, 368.8, 0, 5, 54
33.018875, -117.126785, Monday, 376.8, 0, 6, 1
33.018875, -117.126785, Monday, 376.8, 0, 6, 1
33.018806, -117.126785, Monday, 384.8, 0, 6, 8
33.018806, -117.126785, Monday, 384.8, 0, 6, 8
33.018741, -117.126792, Monday, 392.8, 0, 6, 15
33.018741, -117.126792, Monday, 392.8, 0, 6, 15
33.01868, -117.126792, Monday, 400.8, 0, 6, 22
33.01868, -117.126792, Monday, 400.8, 0, 6, 22
33.018619, -117.126792, Monday, 408.8, 0, 6, 29
33.018619, -117.126792, Monday, 408.8, 0, 6, 29
33.018566, -117.1268, Monday, 412.8, 0, 6, 36
33.018566, -117.1268, Monday, 412.8, 0, 6, 36
33.018489, -117.126808, Monday, 420.8, 0, 6, 43
33.018489, -117.126808, Monday, 420.8, 0, 6, 43
33.018402, -117.126831, Monday, 432.8, 0, 6, 50
33.018402, -117.126831, Monday, 432.8, 0, 6, 50
33.018306, -117.126853, Monday, 444.8, 0, 6, 57
33.018306, -117.126853, Monday, 444.8, 0, 6, 57
33.018234, -117.126846, Monday, 452.8, 0, 7, 4
33.018234, -117.126846, Monday, 452.8, 0, 7, 4
33.018146, -117.126869, Monday, 464.8, 0, 7, 11
33.018146, -117.126869, Monday, 464.8, 0, 7, 11
33.018077, -117.126892, Monday, 472.8, 0, 7, 18
33.018077, -117.126892, Monday, 472.8, 0, 7, 18
33.018009, -117.126922, Monday, 480.8, 0, 7, 25
33.018009, -117.126922, Monday, 480.8, 0, 7, 25
33.01794, -117.126922, Monday, 488.8, 0, 7, 32
33.01794, -117.126922, Monday, 488.8, 0, 7, 32
33.017906, -117.126983, Monday, 496.8, 0, 7, 39
33.017906, -117.126983, Monday, 496.8, 0, 7, 39
33.017902, -117.127067, Monday, 504.8, 0, 7, 46
33.017902, -117.127067, Monday, 504.8, 0, 7, 46
33.017902, -117.127143, Monday, 512.8, 0, 7, 53
33.017902, -117.127143, Monday, 512.8, 0, 7, 53
33.017921, -117.12722, Monday, 520.8, 0, 8, 0
33.017921, -117.12722, Monday, 520.8, 0, 8, 0
33.017917, -117.127304, Monday, 528.8, 0, 8, 7
33.017917, -117.127304, Monday, 528.8, 0, 8, 7
33.017902, -117.127395, Monday, 536.8, 0, 8, 14
33.017902, -117.127395, Monday, 536.8, 0, 8, 14
33.01789, -117.127479, Monday, 544.8, 0, 8, 21
33.01789, -117.127479, Monday, 544.8, 0, 8, 21
33.017887, -117.127563, Monday, 552.8, 0, 8, 28
33.017887, -117.127563, Monday, 552.8, 0, 8, 28
33.017887, -117.127639, Monday, 560.8, 0, 8, 35
33.017887, -117.127639, Monday, 560.8, 0, 8, 35
33.017852, -117.127708, Monday, 568.8, 0, 8, 42
33.017852, -117.127708, Monday, 568.8, 0, 8, 42
33.017833, -117.127799, Monday, 576.8, 0, 8, 49
33.017833, -117.127799, Monday, 576.8, 0, 8, 49
33.01781, -117.127899, Monday, 584.8, 0, 8, 56
33.01781, -117.127899, Monday, 584.8, 0, 8, 56
33.017791, -117.127975, Monday, 592.8, 0, 9, 3
33.017791, -117.127975, Monday, 592.8, 0, 9, 3
33.017772, -117.128067, Monday, 600.8, 0, 9, 10
33.017772, -117.128067, Monday, 600.8, 0, 9, 10
33.017742, -117.128143, Monday, 608.8, 0, 9, 17
33.017742, -117.128143, Monday, 608.8, 0, 9, 17
33.017715, -117.128204, Monday, 616.8, 0, 9, 17
33.017715, -117.128204, Monday, 616.8, 0, 9, 17
33.017677, -117.128273, Monday, 624.8, 0, 9, 24
33.017677, -117.128273, Monday, 624.8, 0, 9, 24
33.01765, -117.128356, Monday, 632.8, 0, 9, 31
33.01765, -117.128356, Monday, 632.8, 0, 9, 31
33.017623, -117.128433, Monday, 640.8, 0, 9, 38
33.017623, -117.128433, Monday, 640.8, 0, 9, 38
33.017589, -117.128494, Monday, 648.8, 0, 9, 45
33.017589, -117.128494, Monday, 648.8, 0, 9, 45
33.017543, -117.128547, Monday, 656.8, 0, 9, 52
33.017543, -117.128547, Monday, 656.8, 0, 9, 52
33.017505, -117.128616, Monday, 664.8, 0, 9, 59
33.017505, -117.128616, Monday, 664.8, 0, 9, 59
33.017467, -117.128677, Monday, 672.8, 0, 10, 6
33.017467, -117.128677, Monday, 672.8, 0, 10, 6
33.017467, -117.128677, Monday, 672.8, 0, 10, 6
33.017417, -117.128768, Monday, 684.8, 0, 10, 16
33.017417, -117.128768, Monday, 684.8, 0, 10, 16
33.017414, -117.128784, Monday, 684.8, 0, 10, 23
33.017414, -117.128784, Monday, 684.8, 0, 10, 23
33.017417, -117.128807, Monday, 684.8, 0, 10, 30
33.017417, -117.128807, Monday, 684.8, 0, 10, 30
33.017459, -117.12886, Monday, 692.8, 0, 10, 37
33.017459, -117.12886, Monday, 692.8, 0, 10, 37
33.017509, -117.12889, Monday, 700.8, 0, 10, 44
33.017509, -117.12889, Monday, 700.8, 0, 10, 44
33.017551, -117.128936, Monday, 708.8, 0, 10, 51
33.017551, -117.128936, Monday, 708.8, 0, 10, 51
33.017608, -117.128997, Monday, 716.8, 0, 10, 58
33.017608, -117.128997, Monday, 716.8, 0, 10, 58
33.017665, -117.129058, Monday, 724.8, 0, 11, 5
33.017665, -117.129058, Monday, 724.8, 0, 11, 5
33.017719, -117.129119, Monday, 732.8, 0, 11, 12
33.017719, -117.129119, Monday, 732.8, 0, 11, 12
33.01778, -117.129188, Monday, 740.8, 0, 11, 19
33.01778, -117.129188, Monday, 740.8, 0, 11, 19
33.017829, -117.129249, Monday, 748.8, 0, 11, 26
33.017829, -117.129249, Monday, 748.8, 0, 11, 26
33.017887, -117.12931, Monday, 756.8, 0, 11, 33
33.017887, -117.12931, Monday, 756.8, 0, 11, 33
33.017944, -117.129364, Monday, 764.8, 0, 11, 40
33.017944, -117.129364, Monday, 764.8, 0, 11, 40
33.018005, -117.129409, Monday, 772.8, 0, 11, 47
33.018005, -117.129409, Monday, 772.8, 0, 11, 47
33.018058, -117.129493, Monday, 780.8, 0, 11, 54
33.018058, -117.129493, Monday, 780.8, 0, 11, 54
33.018108, -117.129554, Monday, 788.8, 0, 12, 1
33.018108, -117.129554, Monday, 788.8, 0, 12, 1
33.018157, -117.129615, Monday, 796.8, 0, 12, 8
33.018157, -117.129615, Monday, 796.8, 0, 12, 8
33.018215, -117.129669, Monday, 804.8, 0, 12, 15
33.018215, -117.129669, Monday, 804.8, 0, 12, 15
33.018215, -117.129669, Monday, 804.8, 0, 12, 15
33.018264, -117.129798, Monday, 816.8, 0, 12, 25
33.018264, -117.129798, Monday, 816.8, 0, 12, 25
33.018295, -117.129882, Monday, 824.8, 0, 12, 32
33.018295, -117.129882, Monday, 824.8, 0, 12, 32
33.018341, -117.129951, Monday, 832.8, 0, 12, 39
33.018341, -117.129951, Monday, 832.8, 0, 12, 39
33.018383, -117.129989, Monday, 840.8, 0, 12, 46
33.018383, -117.129989, Monday, 840.8, 0, 12, 46
33.018428, -117.13005, Monday, 848.8, 0, 12, 53
33.018428, -117.13005, Monday, 848.8, 0, 12, 53
33.018466, -117.130111, Monday, 856.8, 0, 13, 0
33.018466, -117.130111, Monday, 856.8, 0, 13, 0
33.018516, -117.130149, Monday, 864.8, 0, 13, 7
33.018516, -117.130149, Monday, 864.8, 0, 13, 7
33.018566, -117.130226, Monday, 872.8, 0, 13, 14
33.018566, -117.130226, Monday, 872.8, 0, 13, 14
33.018615, -117.130294, Monday, 880.8, 0, 13, 21
33.018615, -117.130294, Monday, 880.8, 0, 13, 21
33.018672, -117.130363, Monday, 888.8, 0, 13, 28
33.018672, -117.130363, Monday, 888.8, 0, 13, 28
33.018722, -117.130424, Monday, 896.8, 0, 13, 35
33.018722, -117.130424, Monday, 896.8, 0, 13, 35
33.018768, -117.130493, Monday, 904.8, 0, 13, 42
33.018768, -117.130493, Monday, 904.8, 0, 13, 42
33.018817, -117.130546, Monday, 912.8, 0, 13, 49
33.018817, -117.130546, Monday, 912.8, 0, 13, 49
33.018852, -117.13063, Monday, 920.8, 0, 13, 56
33.018852, -117.13063, Monday, 920.8, 0, 13, 56
33.018894, -117.130683, Monday, 928.8, 0, 14, 3
33.018894, -117.130683, Monday, 928.8, 0, 14, 3
33.018939, -117.130752, Monday, 936.8, 0, 14, 10
33.018939, -117.130752, Monday, 936.8, 0, 14, 10
33.018974, -117.130828, Monday, 944.8, 0, 14, 10
33.018974, -117.130828, Monday, 944.8, 0, 14, 10
33.019004, -117.13092, Monday, 952.8, 0, 14, 17
33.019004, -117.13092, Monday, 952.8, 0, 14, 17
33.018997, -117.130973, Monday, 956.8, 0, 14, 24
33.018997, -117.130973, Monday, 956.8, 0, 14, 24
33.019031, -117.130973, Monday, 960.8, 0, 14, 31
33.019031, -117.130973, Monday, 960.8, 0, 14, 31
33.019046, -117.131042, Monday, 968.8, 0, 14, 38
33.019046, -117.131042, Monday, 968.8, 0, 14, 38
33.019062, -117.131103, Monday, 972.8, 0, 14, 45
33.019062, -117.131103, Monday, 972.8, 0, 14, 45
33.018993, -117.131126, Monday, 980.8, 0, 14, 52
33.018993, -117.131126, Monday, 980.8, 0, 14, 52
33.018928, -117.131141, Monday, 988.8, 0, 14, 59
33.018928, -117.131141, Monday, 988.8, 0, 14, 59
33.018875, -117.131156, Monday, 996.8, 0, 15, 6
33.018875, -117.131156, Monday, 996.8, 0, 15, 6
33.018821, -117.131134, Monday, 1004.8, 0, 15, 13
33.018821, -117.131134, Monday, 1004.8, 0, 15, 13
33.018783, -117.131095, Monday, 1008.8, 0, 15, 20
33.018783, -117.131095, Monday, 1008.8, 0, 15, 20
33.018745, -117.13105, Monday, 1016.8, 0, 15, 27
33.018745, -117.13105, Monday, 1016.8, 0, 15, 27
33.018695, -117.130996, Monday, 1024.8, 0, 15, 34
33.018695, -117.130996, Monday, 1024.8, 0, 15, 34
33.018657, -117.130928, Monday, 1032.8, 0, 15, 41
33.018657, -117.130928, Monday, 1032.8, 0, 15, 41
33.018638, -117.130851, Monday, 1040.8, 0, 15, 48
33.018638, -117.130851, Monday, 1040.8, 0, 15, 48
33.018619, -117.130783, Monday, 1048.8, 0, 15, 55
33.018619, -117.130783, Monday, 1048.8, 0, 15, 55
33.018592, -117.130722, Monday, 1056.8, 0, 16, 2
33.018592, -117.130722, Monday, 1056.8, 0, 16, 2
33.01855, -117.130645, Monday, 1064.8, 0, 16, 9
33.01855, -117.130645, Monday, 1064.8, 0, 16, 9
33.018482, -117.130599, Monday, 1072.8, 0, 16, 16
33.018482, -117.130599, Monday, 1072.8, 0, 16, 16
33.018417, -117.130569, Monday, 1080.8, 0, 16, 23
33.018417, -117.130569, Monday, 1080.8, 0, 16, 23
33.01836, -117.130516, Monday, 1088.8, 0, 16, 30
33.01836, -117.130516, Monday, 1088.8, 0, 16, 30
33.018321, -117.130455, Monday, 1096.8, 0, 16, 37
33.018321, -117.130455, Monday, 1096.8, 0, 16, 37
33.018299, -117.130393, Monday, 1104.8, 0, 16, 44
33.018299, -117.130393, Monday, 1104.8, 0, 16, 44
33.018291, -117.130302, Monday, 1112.8, 0, 16, 51
33.018291, -117.130302, Monday, 1112.8, 0, 16, 51
33.018268, -117.130233, Monday, 1120.8, 0, 16, 58
33.018268, -117.130233, Monday, 1120.8, 0, 16, 58
33.018245, -117.130157, Monday, 1128.8, 0, 17, 5
33.018245, -117.130157, Monday, 1128.8, 0, 17, 5
33.018207, -117.130065, Monday, 1136.8, 0, 17, 12
33.018207, -117.130065, Monday, 1136.8, 0, 17, 12
33.018165, -117.129997, Monday, 1144.8, 0, 17, 19
33.018165, -117.129997, Monday, 1144.8, 0, 17, 19
33.018093, -117.129928, Monday, 1156.8, 0, 17, 26
33.018093, -117.129928, Monday, 1156.8, 0, 17, 26
33.018016, -117.129867, Monday, 1168.8, 0, 17, 33
33.018016, -117.129867, Monday, 1168.8, 0, 17, 33
33.017948, -117.129829, Monday, 1176.8, 0, 17, 40
33.017948, -117.129829, Monday, 1176.8, 0, 17, 40
33.017887, -117.129798, Monday, 1184.8, 0, 17, 47
33.017887, -117.129798, Monday, 1184.8, 0, 17, 47
33.017841, -117.129745, Monday, 1192.8, 0, 17, 54
33.017841, -117.129745, Monday, 1192.8, 0, 17, 54
33.017829, -117.129692, Monday, 1196.8, 0, 18, 1
33.017829, -117.129692, Monday, 1196.8, 0, 18, 1
33.017822, -117.129615, Monday, 1204.8, 0, 18, 8
33.017822, -117.129615, Monday, 1204.8, 0, 18, 8
33.01778, -117.129539, Monday, 1212.8, 0, 18, 15
33.01778, -117.129539, Monday, 1212.8, 0, 18, 15
33.017734, -117.129463, Monday, 1220.8, 0, 18, 22
33.017734, -117.129463, Monday, 1220.8, 0, 18, 22
33.017669, -117.129402, Monday, 1228.8, 0, 18, 29
33.017669, -117.129402, Monday, 1228.8, 0, 18, 29
33.017597, -117.129325, Monday, 1240.8, 0, 18, 36
33.017597, -117.129325, Monday, 1240.8, 0, 18, 36
33.017555, -117.129272, Monday, 1248.8, 0, 18, 43
33.017555, -117.129272, Monday, 1248.8, 0, 18, 43
33.017486, -117.129203, Monday, 1256.8, 0, 18, 50
33.017486, -117.129203, Monday, 1256.8, 0, 18, 50
33.017421, -117.129158, Monday, 1264.8, 0, 18, 57
33.017421, -117.129158, Monday, 1264.8, 0, 18, 57
33.017364, -117.129096, Monday, 1272.8, 0, 19, 4
33.017364, -117.129096, Monday, 1272.8, 0, 19, 4
33.017318, -117.129028, Monday, 1280.8, 0, 19, 11
33.017318, -117.129028, Monday, 1280.8, 0, 19, 11
33.01728, -117.128952, Monday, 1288.8, 0, 19, 18
33.01728, -117.128952, Monday, 1288.8, 0, 19, 18
33.017234, -117.128875, Monday, 1296.8, 0, 19, 25
33.017234, -117.128875, Monday, 1296.8, 0, 19, 25
33.017181, -117.128814, Monday, 1304.8, 0, 19, 32
33.017181, -117.128814, Monday, 1304.8, 0, 19, 32
33.017135, -117.128761, Monday, 1312.8, 0, 19, 39
33.017135, -117.128761, Monday, 1312.8, 0, 19, 39
33.017105, -117.128692, Monday, 1320.8, 0, 19, 46
33.017105, -117.128692, Monday, 1320.8, 0, 19, 46
33.017086, -117.128631, Monday, 1328.8, 0, 19, 53
33.017086, -117.128631, Monday, 1328.8, 0, 19, 53
33.017055, -117.128585, Monday, 1332.8, 0, 20, 0
33.017055, -117.128585, Monday, 1332.8, 0, 20, 0
33.017017, -117.128532, Monday, 1340.8, 0, 20, 7
33.017017, -117.128532, Monday, 1340.8, 0, 20, 7
33.016971, -117.128456, Monday, 1348.8, 0, 20, 14
33.016971, -117.128456, Monday, 1348.8, 0, 20, 14
33.016918, -117.128387, Monday, 1356.8, 0, 20, 21
33.016918, -117.128387, Monday, 1356.8, 0, 20, 21
33.016853, -117.128311, Monday, 1368.8, 0, 20, 28
33.016853, -117.128311, Monday, 1368.8, 0, 20, 28
33.016807, -117.12825, Monday, 1376.8, 0, 20, 35
33.016807, -117.12825, Monday, 1376.8, 0, 20, 35
33.016742, -117.128189, Monday, 1384.8, 0, 20, 40
33.016742, -117.128189, Monday, 1384.8, 0, 20, 40
33.016685, -117.12815, Monday, 1392.8, 0, 20, 47
33.016685, -117.12815, Monday, 1392.8, 0, 20, 47
33.016601, -117.12815, Monday, 1400.8, 0, 20, 54
33.016601, -117.12815, Monday, 1400.8, 0, 20, 54
33.016517, -117.128135, Monday, 1408.8, 0, 21, 1
33.016517, -117.128135, Monday, 1408.8, 0, 21, 1
33.016445, -117.12815, Monday, 1416.8, 0, 21, 8
33.016445, -117.12815, Monday, 1416.8, 0, 21, 8
33.016365, -117.128189, Monday, 1424.8, 0, 21, 15
33.016365, -117.128189, Monday, 1424.8, 0, 21, 15
33.016284, -117.128196, Monday, 1432.8, 0, 21, 22
33.016284, -117.128196, Monday, 1432.8, 0, 21, 22
33.016204, -117.128189, Monday, 1440.8, 0, 21, 29
33.016204, -117.128189, Monday, 1440.8, 0, 21, 29
33.016128, -117.128143, Monday, 1448.8, 0, 21, 36
33.016128, -117.128143, Monday, 1448.8, 0, 21, 36
33.016067, -117.128074, Monday, 1456.8, 0, 21, 43
33.016067, -117.128074, Monday, 1456.8, 0, 21, 43
33.016029, -117.127998, Monday, 1464.8, 0, 21, 50
33.016029, -117.127998, Monday, 1464.8, 0, 21, 50
33.016021, -117.127922, Monday, 1472.8, 0, 21, 57
33.016021, -117.127922, Monday, 1472.8, 0, 21, 57
33.016017, -117.12783, Monday, 1480.8, 0, 22, 4
33.016017, -117.12783, Monday, 1480.8, 0, 22, 4
33.016033, -117.127738, Monday, 1488.8, 0, 22, 11
33.016033, -117.127738, Monday, 1488.8, 0, 22, 11
33.016056, -117.127647, Monday, 1496.8, 0, 22, 18
33.016056, -117.127647, Monday, 1496.8, 0, 22, 18
33.01609, -117.127563, Monday, 1504.8, 0, 22, 25
33.01609, -117.127563, Monday, 1504.8, 0, 22, 25
33.01612, -117.127487, Monday, 1512.8, 0, 22, 32
33.01612, -117.127487, Monday, 1512.8, 0, 22, 32
33.016166, -117.12741, Monday, 1520.8, 0, 22, 39
33.016166, -117.12741, Monday, 1520.8, 0, 22, 39
33.016208, -117.127342, Monday, 1528.8, 0, 22, 46
33.016208, -117.127342, Monday, 1528.8, 0, 22, 46
33.016242, -117.127265, Monday, 1536.8, 0, 22, 53
33.016242, -117.127265, Monday, 1536.8, 0, 22, 53
33.016281, -117.127189, Monday, 1544.8, 0, 23, 0
33.016281, -117.127189, Monday, 1544.8, 0, 23, 0
33.016323, -117.127128, Monday, 1552.8, 0, 23, 7
33.016323, -117.127128, Monday, 1552.8, 0, 23, 7
33.01638, -117.127059, Monday, 1560.8, 0, 23, 14
33.01638, -117.127059, Monday, 1560.8, 0, 23, 14
33.016433, -117.126991, Monday, 1568.8, 0, 23, 21
33.016433, -117.126991, Monday, 1568.8, 0, 23, 21
33.016471, -117.126907, Monday, 1576.8, 0, 23, 28
33.016471, -117.126907, Monday, 1576.8, 0, 23, 28
33.016502, -117.126823, Monday, 1584.8, 0, 23, 35
33.016502, -117.126823, Monday, 1584.8, 0, 23, 35
